Date,FY,Year,Month,Week,type,Ndate,Bank,DLCY,DFCY,DTOTAL,LLCY,LFCY,LTOTAL,CD
1/26/2024,2080/81,2080,Magh,2nd Week,Week,10/12/2080,Prabhu Bank Ltd,283.49,4.04,287.53,238.83,1.09,239.92,0.8276
1/26/2024,2080/81,2080,Magh,2nd Week,Week,10/12/2080,Prime Commercial Bank Ltd,202.33,4.45,206.79,183.02,0.11,183.13,0.8354
1/26/2024,2080/81,2080,Magh,2nd Week,Week,10/12/2080,Rastriya Banijya Bank Ltd,337.75,1.43,339.18,248.02,0,248.02,0.7286
1/26/2024,2080/81,2080,Magh,2nd Week,Week,10/12/2080,Sanima Bank Ltd,179.51,4.7,184.21,154.74,1.82,156.56,0.8109
1/26/2024,2080/81,2080,Magh,2nd Week,Week,10/12/2080,Siddhartha Bank Ltd,222.11,2.46,224.57,197.32,1.8,199.12,0.831
1/26/2024,2080/81,2080,Magh,2nd Week,Week,10/12/2080,Standard Chartered Bank Nepal Ltd,96.61,22.91,119.52,90.43,1.15,91.59,0.7663
2/2/2024,2080/81,2080,Magh,3rd Week,Week,10/19/2080,Agricultural Development Bank Ltd,227.69,0,227.69,192.08,0,192.08,0.7779
2/2/2024,2080/81,2080,Magh,3rd Week,Week,10/19/2080,Citizens Bank International Ltd,176.9,3.91,180.81,153.2,0,153.2,0.8423
2/2/2024,2080/81,2080,Magh,3rd Week,Week,10/19/2080,Everest Bank Ltd,213.74,2.49,216.23,175.13,1.84,176.97,0.8041
2/2/2024,2080/81,2080,Magh,3rd Week,Week,10/19/2080,Global IME Bank Ltd,463.94,5.21,469.16,382.9,4.25,387.16,0.7947
2/2/2024,2080/81,2080,Magh,3rd Week,Week,10/19/2080,Himalayan Bank Ltd,282.65,18.42,301.07,246.8,4.84,251.63,0.8193
2/2/2024,2080/81,2080,Magh,3rd Week,Week,10/19/2080,Kumari Bank Ltd,324.05,5.42,329.47,293.07,2.27,295.34,0.865
2/2/2024,2080/81,2080,Magh,3rd Week,Week,10/19/2080,Laxmi Sunrise Bank Ltd,310.03,7.56,317.59,254.5,1.75,256.25,0.786
2/2/2024,2080/81,2080,Magh,3rd Week,Week,10/19/2080,Machhapuchchhre Bank Ltd,152.61,2.16,154.77,132.42,0.61,133.03,0.8367
2/2/2024,2080/81,2080,Magh,3rd Week,Week,10/19/2080,Nabil Bank Ltd,421.24,12.83,434.07,372.75,4.86,377.61,0.8637
2/2/2024,2080/81,2080,Magh,3rd Week,Week,10/19/2080,Nepal Bank Ltd,260.03,0.92,260.95,191.75,0,191.75,0.7299
2/2/2024,2080/81,2080,Magh,3rd Week,Week,10/19/2080,Nepal Investment Mega Bank Ltd,384.79,14.27,399.06,326.49,6.51,333,0.8068
2/2/2024,2080/81,2080,Magh,3rd Week,Week,10/19/2080,Nepal SBI Bank Ltd,168.74,5.96,174.7,126.14,1.93,128.07,0.7186
2/2/2024,2080/81,2080,Magh,3rd Week,Week,10/19/2080,NIC Asia Bank Ltd,370.63,0.6,371.24,299.42,0,299.42,0.795
2/2/2024,2080/81,2080,Magh,3rd Week,Week,10/19/2080,NMB Bank Ltd,228.45,3.25,231.7,197.12,4.09,201.22,0.7863
2/2/2024,2080/81,2080,Magh,3rd Week,Week,10/19/2080,Prabhu Bank Ltd,283.96,4.08,288.04,238.75,1.08,239.83,0.8256
2/2/2024,2080/81,2080,Magh,3rd Week,Week,10/19/2080,Prime Commercial Bank Ltd,202.74,4.75,207.5,183.15,0.11,183.26,0.8359
2/2/2024,2080/81,2080,Magh,3rd Week,Week,10/19/2080,Rastriya Banijya Bank Ltd,345.32,1.46,346.78,248.45,0,248.45,0.7139
2/2/2024,2080/81,2080,Magh,3rd Week,Week,10/19/2080,Sanima Bank Ltd,180.45,4.8,185.25,154.36,1.64,156,0.8037
2/2/2024,2080/81,2080,Magh,3rd Week,Week,10/19/2080,Siddhartha Bank Ltd,222.01,2.41,224.42,197.47,1.9,199.37,0.8329
2/2/2024,2080/81,2080,Magh,3rd Week,Week,10/19/2080,Standard Chartered Bank Nepal Ltd,97.36,22.56,119.92,90.88,1.17,92.05,0.7676
2/9/2024,2080/81,2080,Magh,4th Week,Week,10/26/2080,Agricultural Development Bank Ltd,228.24,0,228.24,192.57,0,192.57,0.7783
2/9/2024,2080/81,2080,Magh,4th Week,Week,10/26/2080,Citizens Bank International Ltd,177.43,3.96,181.39,153.31,0,153.31,0.8408
2/9/2024,2080/81,2080,Magh,4th Week,Week,10/26/2080,Everest Bank Ltd,211.85,2.51,214.36,175.35,1.85,177.2,0.812
2/9/2024,2080/81,2080,Magh,4th Week,Week,10/26/2080,Global IME Bank Ltd,464.92,5.27,470.19,384.77,3.98,388.74,0.7966
2/9/2024,2080/81,2080,Magh,4th Week,Week,10/26/2080,Himalayan Bank Ltd,282.32,19.67,301.99,245.64,5.05,250.69,0.8138
2/9/2024,2080/81,2080,Magh,4th Week,Week,10/26/2080,Kumari Bank Ltd,326.7,5.29,331.99,293.29,2.33,295.63,0.8595
2/9/2024,2080/81,2080,Magh,4th Week,Week,10/26/2080,Laxmi Sunrise Bank Ltd,301.66,7.44,309.1,254.29,1.77,256.07,0.8065
2/9/2024,2080/81,2080,Magh,4th Week,Week,10/26/2080,Machhapuchchhre Bank Ltd,152.44,2.18,154.62,132.19,0.49,132.68,0.8423
2/9/2024,2080/81,2080,Magh,4th Week,Week,10/26/2080,Nabil Bank Ltd,424.01,12.12,436.13,372.74,4.91,377.64,0.8598
2/9/2024,2080/81,2080,Magh,4th Week,Week,10/26/2080,Nepal Bank Ltd,262.23,0.97,263.21,192.02,0,192.02,0.7247
2/9/2024,2080/81,2080,Magh,4th Week,Week,10/26/2080,Nepal Investment Mega Bank Ltd,387.58,14.11,401.69,326.32,6.49,332.81,0.8012
2/9/2024,2080/81,2080,Magh,4th Week,Week,10/26/2080,Nepal SBI Bank Ltd,167.26,6.12,173.38,126.17,2.23,128.4,0.7259
2/9/2024,2080/81,2080,Magh,4th Week,Week,10/26/2080,NIC Asia Bank Ltd,369.81,0.61,370.42,298.74,0,298.74,0.795
2/9/2024,2080/81,2080,Magh,4th Week,Week,10/26/2080,NMB Bank Ltd,228.63,3.22,231.85,197.67,4.13,201.8,0.7901
2/9/2024,2080/81,2080,Magh,4th Week,Week,10/26/2080,Prabhu Bank Ltd,285.66,4.06,289.72,239.7,1.08,240.78,0.8243
2/9/2024,2080/81,2080,Magh,4th Week,Week,10/26/2080,Prime Commercial Bank Ltd,202.08,3.75,205.83,182.66,0.12,182.79,0.8363
2/9/2024,2080/81,2080,Magh,4th Week,Week,10/26/2080,Rastriya Banijya Bank Ltd,349.22,1.45,350.67,248.84,0,248.84,0.7071
2/9/2024,2080/81,2080,Magh,4th Week,Week,10/26/2080,Sanima Bank Ltd,180.43,4.8,185.23,154.55,1.74,156.29,0.8052
2/9/2024,2080/81,2080,Magh,4th Week,Week,10/26/2080,Siddhartha Bank Ltd,223.32,2.45,225.77,198.4,1.72,200.12,0.8313
2/9/2024,2080/81,2080,Magh,4th Week,Week,10/26/2080,Standard Chartered Bank Nepal Ltd,96.41,23.92,120.33,91.06,1.13,92.19,0.7661
2/12/2024,2080/81,2080,Magh,End Date,End,10/29/2080,Agricultural Development Bank Ltd,228.57,0,228.57,193.06,0,193.06,0.7792
2/12/2024,2080/81,2080,Magh,End Date,End,10/29/2080,Citizens Bank International Ltd,179.17,3.91,183.08,153.67,0,153.67,0.8348
2/12/2024,2080/81,2080,Magh,End Date,End,10/29/2080,Everest Bank Ltd,212.16,2.52,214.68,175.81,1.97,177.78,0.8067
2/12/2024,2080/81,2080,Magh,End Date,End,10/29/2080,Global IME Bank Ltd,463.7,5.17,468.87,384.38,4.09,388.46,0.8041
2/12/2024,2080/81,2080,Magh,End Date,End,10/29/2080,Himalayan Bank Ltd,282.54,19.45,301.99,245.84,5.08,250.92,0.8158
2/12/2024,2080/81,2080,Magh,End Date,End,10/29/2080,Kumari Bank Ltd,326.81,5.26,332.06,293.29,2.31,295.6,0.8619
2/12/2024,2080/81,2080,Magh,End Date,End,10/29/2080,Laxmi Sunrise Bank Ltd,301.33,7.4,308.74,255.38,1.77,257.15,0.7924
2/12/2024,2080/81,2080,Magh,End Date,End,10/29/2080,Machhapuchchhre Bank Ltd,151.87,2.17,154.04,131.92,0.49,132.41,0.8367
2/12/2024,2080/81,2080,Magh,End Date,End,10/29/2080,Nabil Bank Ltd,426.05,12.11,438.16,372.82,4.93,377.74,0.8626
2/12/2024,2080/81,2080,Magh,End Date,End,10/29/2080,Nepal Bank Ltd,261.91,0.99,262.9,191.77,0,191.77,0.7246
2/12/2024,2080/81,2080,Magh,End Date,End,10/29/2080,Nepal Investment Mega Bank Ltd,386.81,13.95,400.76,326.45,6.53,332.98,0.8034
2/12/2024,2080/81,2080,Magh,End Date,End,10/29/2080,Nepal SBI Bank Ltd,166.77,6.11,172.88,126.27,2.37,128.64,0.7293
2/12/2024,2080/81,2080,Magh,End Date,End,10/29/2080,NIC Asia Bank Ltd,367.08,0.6,367.68,298.43,0,298.43,0.7913
2/12/2024,2080/81,2080,Magh,End Date,End,10/29/2080,NMB Bank Ltd,228.52,3.19,231.71,197.44,4.14,201.58,0.7889
2/12/2024,2080/81,2080,Magh,End Date,End,10/29/2080,Prabhu Bank Ltd,284.84,4.05,288.89,239.25,1.08,240.33,0.8258
2/12/2024,2080/81,2080,Magh,End Date,End,10/29/2080,Prime Commercial Bank Ltd,201.97,3.75,205.72,182.64,0.12,182.77,0.8366
2/12/2024,2080/81,2080,Magh,End Date,End,10/29/2080,Rastriya Banijya Bank Ltd,349.02,1.45,350.47,248.47,0,248.47,0.7239
2/12/2024,2080/81,2080,Magh,End Date,End,10/29/2080,Sanima Bank Ltd,181.16,4.72,185.88,155.34,1.78,157.12,0.8068
2/12/2024,2080/81,2080,Magh,End Date,End,10/29/2080,Siddhartha Bank Ltd,222.74,2.3,225.04,198.3,1.71,200.01,0.8291
2/12/2024,2080/81,2080,Magh,End Date,End,10/29/2080,Standard Chartered Bank Nepal Ltd,96.1,23.04,119.14,91.42,1.19,92.61,0.7662
2/16/2024,2080/81,2080,Falgun,1st Week,Week,11/4/2080,Agricultural Development Bank Ltd,232.7,0,232.7,192.94,0,192.94,0.766
2/16/2024,2080/81,2080,Falgun,1st Week,Week,11/4/2080,Citizens Bank International Ltd,179.55,3.93,183.48,153.58,0,153.58,0.8326
2/16/2024,2080/81,2080,Falgun,1st Week,Week,11/4/2080,Everest Bank Ltd,211.02,2.02,213.04,175.35,2.18,177.53,0.8184
2/16/2024,2080/81,2080,Falgun,1st Week,Week,11/4/2080,Global IME Bank Ltd,465.51,5.15,470.66,383.58,4.15,387.74,0.7932
2/16/2024,2080/81,2080,Falgun,1st Week,Week,11/4/2080,Himalayan Bank Ltd,281.89,19.79,301.68,245.16,5.19,250.35,0.8135
2/16/2024,2080/81,2080,Falgun,1st Week,Week,11/4/2080,Kumari Bank Ltd,326.38,5.24,331.63,293.65,2.3,295.94,0.8613
2/16/2024,2080/81,2080,Falgun,1st Week,Week,11/4/2080,Laxmi Sunrise Bank Ltd,302.33,7.39,309.72,254.48,1.78,256.26,0.8038
2/16/2024,2080/81,2080,Falgun,1st Week,Week,11/4/2080,Machhapuchchhre Bank Ltd,151.82,2.17,153.99,131.64,0.49,132.13,0.8419
2/16/2024,2080/81,2080,Falgun,1st Week,Week,11/4/2080,Nabil Bank Ltd,428.66,12.41,441.07,372.31,5.08,377.08,0.8496
2/16/2024,2080/81,2080,Falgun,1st Week,Week,11/4/2080,Nepal Bank Ltd,261.45,0.99,262.43,191.94,0,191.94,0.7265
2/16/2024,2080/81,2080,Falgun,1st Week,Week,11/4/2080,Nepal Investment Mega Bank Ltd,398.3,14.5,412.8,326.19,6.74,332.93,0.7806
2/16/2024,2080/81,2080,Falgun,1st Week,Week,11/4/2080,Nepal SBI Bank Ltd,162.47,6.07,168.54,126.4,2.38,128.77,0.7484
2/16/2024,2080/81,2080,Falgun,1st Week,Week,11/4/2080,NIC Asia Bank Ltd,355.08,0,355.08,302.83,0,302.83,0.82235
2/16/2024,2080/81,2080,Falgun,1st Week,Week,11/4/2080,NMB Bank Ltd,227.62,3.22,230.84,197.6,4,201.6,0.7924
2/16/2024,2080/81,2080,Falgun,1st Week,Week,11/4/2080,Prabhu Bank Ltd,284.56,4.6,289.16,239.49,1.09,240.57,0.8247
2/16/2024,2080/81,2080,Falgun,1st Week,Week,11/4/2080,Prime Commercial Bank Ltd,201.8,3.75,205.56,182.6,0.13,182.73,0.8415
2/16/2024,2080/81,2080,Falgun,1st Week,Week,11/4/2080,Rastriya Banijya Bank Ltd,351.18,1.45,352.63,248.32,0,248.32,0.7071
2/16/2024,2080/81,2080,Falgun,1st Week,Week,11/4/2080,Sanima Bank Ltd,181.82,4.72,186.54,155.28,1.77,157.05,0.804
2/16/2024,2080/81,2080,Falgun,1st Week,Week,11/4/2080,Siddhartha Bank Ltd,223.78,2.29,226.07,198.14,1.75,199.89,0.8292
2/16/2024,2080/81,2080,Falgun,1st Week,Week,11/4/2080,Standard Chartered Bank Nepal Ltd,96.95,22.43,119.38,91.66,1.16,92.82,0.7775
2/23/2024,2080/81,2080,Falgun,2nd Week,Week,11/11/2080,Agricultural Development Bank Ltd,234.52,0,234.52,193.51,0,193.51,0.7627
2/23/2024,2080/81,2080,Falgun,2nd Week,Week,11/11/2080,Citizens Bank International Ltd,180.31,3.93,184.24,155.25,0,155.25,0.8381
2/23/2024,2080/81,2080,Falgun,2nd Week,Week,11/11/2080,Everest Bank Ltd,212.32,2.13,214.45,177.41,2.2,179.61,0.8226
2/23/2024,2080/81,2080,Falgun,2nd Week,Week,11/11/2080,Global IME Bank Ltd,463.69,5.3,468.99,384.05,3.85,387.89,0.7965
2/23/2024,2080/81,2080,Falgun,2nd Week,Week,11/11/2080,Himalayan Bank Ltd,280.95,20,300.95,245.2,5.06,250.27,0.8152
2/23/2024,2080/81,2080,Falgun,2nd Week,Week,11/11/2080,Kumari Bank Ltd,328.73,5.11,333.84,292.65,2.33,294.97,0.853
2/23/2024,2080/81,2080,Falgun,2nd Week,Week,11/11/2080,Laxmi Sunrise Bank Ltd,304,7.5,311.5,254.03,1.8,255.83,0.798
2/23/2024,2080/81,2080,Falgun,2nd Week,Week,11/11/2080,Machhapuchchhre Bank Ltd,151.83,2.17,154,130.42,0.39,130.81,0.8328
2/23/2024,2080/81,2080,Falgun,2nd Week,Week,11/11/2080,Nabil Bank Ltd,430.49,11.92,442.41,371.76,4.92,376.68,0.8455
2/23/2024,2080/81,2080,Falgun,2nd Week,Week,11/11/2080,Nepal Bank Ltd,265.51,1.01,266.52,192.6,0,192.6,0.718
2/23/2024,2080/81,2080,Falgun,2nd Week,Week,11/11/2080,Nepal Investment Mega Bank Ltd,390.88,14.6,405.48,325.8,6.85,332.65,0.7937
2/23/2024,2080/81,2080,Falgun,2nd Week,Week,11/11/2080,Nepal SBI Bank Ltd,169.69,6.06,175.75,126.46,2.35,128.82,0.7186
2/23/2024,2080/81,2080,Falgun,2nd Week,Week,11/11/2080,NIC Asia Bank Ltd,344.93,0,344.93,299.6,0,299.6,0.82235
2/23/2024,2080/81,2080,Falgun,2nd Week,Week,11/11/2080,NMB Bank Ltd,226.87,3.24,230.11,197.74,3.81,201.55,0.7954
2/23/2024,2080/81,2080,Falgun,2nd Week,Week,11/11/2080,Prabhu Bank Ltd,284.21,4.06,288.27,238.76,1.03,239.79,0.8246
2/23/2024,2080/81,2080,Falgun,2nd Week,Week,11/11/2080,Prime Commercial Bank Ltd,202.22,3.76,205.98,183.08,0.13,183.21,0.8411
2/23/2024,2080/81,2080,Falgun,2nd Week,Week,11/11/2080,Rastriya Banijya Bank Ltd,350.37,1.46,351.83,247.91,0,247.91,0.7021
2/23/2024,2080/81,2080,Falgun,2nd Week,Week,11/11/2080,Sanima Bank Ltd,182.17,4.75,186.92,155.25,1.92,157.17,0.8031
2/23/2024,2080/81,2080,Falgun,2nd Week,Week,11/11/2080,Siddhartha Bank Ltd,226.09,2.36,228.45,198.57,1.65,200.22,0.8224
2/23/2024,2080/81,2080,Falgun,2nd Week,Week,11/11/2080,Standard Chartered Bank Nepal Ltd,95.58,22.28,117.86,91.52,1.13,92.66,0.7862
3/1/2024,2080/81,2080,Falgun,3rd Week,Week,11/18/2080,Agricultural Development Bank Ltd,234.55,0,234.55,194.03,0,194.03,0.7647
3/1/2024,2080/81,2080,Falgun,3rd Week,Week,11/18/2080,Citizens Bank International Ltd,180.67,3.93,184.59,155.54,0,155.54,0.8381
3/1/2024,2080/81,2080,Falgun,3rd Week,Week,11/18/2080,Everest Bank Ltd,215.5,2.16,217.66,177.26,2.1,179.36,0.8096
3/1/2024,2080/81,2080,Falgun,3rd Week,Week,11/18/2080,Global IME Bank Ltd,462.77,5.29,468.06,384.37,3.95,388.32,0.7988
3/1/2024,2080/81,2080,Falgun,3rd Week,Week,11/18/2080,Himalayan Bank Ltd,280.46,19.97,300.44,244.38,5.01,249.39,0.8137
3/1/2024,2080/81,2080,Falgun,3rd Week,Week,11/18/2080,Kumari Bank Ltd,330.89,5.06,335.95,293.15,2.34,295.49,0.8493
3/1/2024,2080/81,2080,Falgun,3rd Week,Week,11/18/2080,Laxmi Sunrise Bank Ltd,306.41,7.52,313.93,254.8,1.6,256.4,0.7954
3/1/2024,2080/81,2080,Falgun,3rd Week,Week,11/18/2080,Machhapuchchhre Bank Ltd,151.92,2.15,154.07,129.99,0.36,130.35,0.8295
3/1/2024,2080/81,2080,Falgun,3rd Week,Week,11/18/2080,Nabil Bank Ltd,432.46,12.01,444.47,372.52,5.15,377.67,0.8438
3/1/2024,2080/81,2080,Falgun,3rd Week,Week,11/18/2080,Nepal Bank Ltd,268.1,1.02,269.12,193.74,0,193.74,0.7153
3/1/2024,2080/81,2080,Falgun,3rd Week,Week,11/18/2080,Nepal Investment Mega Bank Ltd,392.14,14.49,406.63,325.49,6.84,332.33,0.7908
3/1/2024,2080/81,2080,Falgun,3rd Week,Week,11/18/2080,Nepal SBI Bank Ltd,168.53,5.97,174.5,126.19,2.38,128.57,0.7222
3/1/2024,2080/81,2080,Falgun,3rd Week,Week,11/18/2080,NIC Asia Bank Ltd,334.55,0,334.55,296.04,0,296.04,0.82235
3/1/2024,2080/81,2080,Falgun,3rd Week,Week,11/18/2080,NMB Bank Ltd,227.47,3.19,230.66,197.14,3.78,200.92,0.7912
3/1/2024,2080/81,2080,Falgun,3rd Week,Week,11/18/2080,Prabhu Bank Ltd,284.07,4.06,288.13,238.69,1.01,239.7,0.8246
3/1/2024,2080/81,2080,Falgun,3rd Week,Week,11/18/2080,Prime Commercial Bank Ltd,202.35,3.76,206.11,182.59,0.13,182.72,0.8402
3/1/2024,2080/81,2080,Falgun,3rd Week,Week,11/18/2080,Rastriya Banijya Bank Ltd,354.19,1.46,355.65,248.38,0,248.38,0.7139
3/1/2024,2080/81,2080,Falgun,3rd Week,Week,11/18/2080,Sanima Bank Ltd,182.53,4.64,187.17,154.85,2.06,156.91,0.8007
3/1/2024,2080/81,2080,Falgun,3rd Week,Week,11/18/2080,Siddhartha Bank Ltd,225.69,2.55,228.25,198.57,1.64,200.22,0.823
3/1/2024,2080/81,2080,Falgun,3rd Week,Week,11/18/2080,Standard Chartered Bank Nepal Ltd,95.43,23.07,118.51,91.88,1.04,92.92,0.7841
3/8/2024,2080/81,2080,Falgun,4th Week,Week,11/25/2080,Agricultural Development Bank Ltd,234.52,0,234.52,194.28,0,194.28,0.7658
3/8/2024,2080/81,2080,Falgun,4th Week,Week,11/25/2080,Citizens Bank International Ltd,180.21,3.9,184.16,155.95,0,155.95,0.8419
3/8/2024,2080/81,2080,Falgun,4th Week,Week,11/25/2080,Everest Bank Ltd,214.07,2.3,216.37,179.48,2.06,181.54,0.8242
3/8/2024,2080/81,2080,Falgun,4th Week,Week,11/25/2080,Global IME Bank Ltd,465.12,5.58,470.7,383.15,3.94,387.09,0.7925
3/8/2024,2080/81,2080,Falgun,4th Week,Week,11/25/2080,Himalayan Bank Ltd,281.26,20.03,301.29,243.45,5,248.45,0.81408
3/8/2024,2080/81,2080,Falgun,4th Week,Week,11/25/2080,Kumari Bank Ltd,330.89,5.07,335.97,292.96,2.34,295.3,0.8487
3/8/2024,2080/81,2080,Falgun,4th Week,Week,11/25/2080,Laxmi Sunrise Bank Ltd,307.6,7.72,315.32,254.95,1.47,256.42,0.7921
3/8/2024,2080/81,2080,Falgun,4th Week,Week,11/25/2080,Machhapuchchhre Bank Ltd,152.35,2.16,154.51,130.25,0.36,130.61,0.8288
3/8/2024,2080/81,2080,Falgun,4th Week,Week,11/25/2080,Nabil Bank Ltd,435.26,13.08,448.34,373.25,5.43,378.68,0.8388
3/8/2024,2080/81,2080,Falgun,4th Week,Week,11/25/2080,Nepal Bank Ltd,268.14,1,269.14,194.49,0,194.49,0.718
3/8/2024,2080/81,2080,Falgun,4th Week,Week,11/25/2080,Nepal Investment Mega Bank Ltd,393.14,14.33,407.47,325.17,6.68,331.85,0.7881
3/8/2024,2080/81,2080,Falgun,4th Week,Week,11/25/2080,Nepal SBI Bank Ltd,167.06,6.03,173.09,127.13,2.46,129.59,0.7338
3/8/2024,2080/81,2080,Falgun,4th Week,Week,11/25/2080,NIC Asia Bank Ltd,335,0,335,296,0,296,0.82235
3/8/2024,2080/81,2080,Falgun,4th Week,Week,11/25/2080,NMB Bank Ltd,228.94,3.26,232.2,197.64,3.74,201.37,0.7883
3/8/2024,2080/81,2080,Falgun,4th Week,Week,11/25/2080,Prabhu Bank Ltd,283.52,3.57,287.09,238.11,0.95,239.06,0.8257
3/8/2024,2080/81,2080,Falgun,4th Week,Week,11/25/2080,Prime Commercial Bank Ltd,202.37,3.76,206.13,183.34,0.06,183.39,0.8404
3/8/2024,2080/81,2080,Falgun,4th Week,Week,11/25/2080,Rastriya Banijya Bank Ltd,358.36,1.46,359.82,248.23,0,248.23,0.7108
3/8/2024,2080/81,2080,Falgun,4th Week,Week,11/25/2080,Sanima Bank Ltd,187.43,4.68,192.11,155.02,2.13,157.15,0.7822
3/8/2024,2080/81,2080,Falgun,4th Week,Week,11/25/2080,Siddhartha Bank Ltd,226.37,2.46,228.83,198.56,1.65,200.21,0.8214
3/8/2024,2080/81,2080,Falgun,4th Week,Week,11/25/2080,Standard Chartered Bank Nepal Ltd,94.86,24.12,118.98,91.9,1.05,92.95,0.7812
3/13/2024,2080/81,2080,Falgun,End Date,End,11/30/2080,Agricultural Development Bank Ltd,234.02,0,234.02,194.8,0,194.8,0.7694
3/13/2024,2080/81,2080,Falgun,End Date,End,11/30/2080,Citizens Bank International Ltd,179.11,3.29,182.4,155.82,0,155.82,0.8495
3/13/2024,2080/81,2080,Falgun,End Date,End,11/30/2080,Everest Bank Ltd,214.71,3.75,218.46,180.64,2,182.64,0.8215
3/13/2024,2080/81,2080,Falgun,End Date,End,11/30/2080,Global IME Bank Ltd,464.76,4.76,469.53,383.04,3.84,386.88,0.7971
3/13/2024,2080/81,2080,Falgun,End Date,End,11/30/2080,Himalayan Bank Ltd,280.47,19.98,300.46,243.12,5.12,248.24,0.81476
3/13/2024,2080/81,2080,Falgun,End Date,End,11/30/2080,Kumari Bank Ltd,329.58,6.24,335.81,292.34,2.31,294.65,0.8543
3/13/2024,2080/81,2080,Falgun,End Date,End,11/30/2080,Laxmi Sunrise Bank Ltd,307.38,7.58,314.96,254.46,1.5,255.96,0.798
3/13/2024,2080/81,2080,Falgun,End Date,End,11/30/2080,Machhapuchchhre Bank Ltd,152.56,2.01,154.56,129.71,0.35,130.05,0.8331
3/13/2024,2080/81,2080,Falgun,End Date,End,11/30/2080,Nabil Bank Ltd,434.16,13.4,447.56,372.84,5.15,378,0.8449
3/13/2024,2080/81,2080,Falgun,End Date,End,11/30/2080,Nepal Bank Ltd,267.55,0.99,268.54,194.39,0,194.39,0.7196
3/13/2024,2080/81,2080,Falgun,End Date,End,11/30/2080,Nepal Investment Mega Bank Ltd,397.44,14.62,412.06,325.15,6.9,332.05,0.78
3/13/2024,2080/81,2080,Falgun,End Date,End,11/30/2080,Nepal SBI Bank Ltd,168.02,6.04,174.06,127.1,2.41,129.51,0.7293
3/13/2024,2080/81,2080,Falgun,End Date,End,11/30/2080,NIC Asia Bank Ltd,337.99,0.33,338.32,294.72,0,294.72,0.8531
3/13/2024,2080/81,2080,Falgun,End Date,End,11/30/2080,NMB Bank Ltd,227.55,3.16,230.72,196.94,3.72,200.66,0.792
3/13/2024,2080/81,2080,Falgun,End Date,End,11/30/2080,Prabhu Bank Ltd,283.69,3.05,286.74,237.75,0.96,238.71,0.825
3/13/2024,2080/81,2080,Falgun,End Date,End,11/30/2080,Prime Commercial Bank Ltd,202.46,3.52,205.99,183.85,0.06,183.91,0.8409
3/13/2024,2080/81,2080,Falgun,End Date,End,11/30/2080,Rastriya Banijya Bank Ltd,359.78,1.47,361.25,248.98,0,248.98,0.7087
3/13/2024,2080/81,2080,Falgun,End Date,End,11/30/2080,Sanima Bank Ltd,182.51,4.34,186.85,155.42,2.21,157.63,0.8057
3/13/2024,2080/81,2080,Falgun,End Date,End,11/30/2080,Siddhartha Bank Ltd,226.89,2.2,229.09,197.89,1.62,199.51,0.8241
3/13/2024,2080/81,2080,Falgun,End Date,End,11/30/2080,Standard Chartered Bank Nepal Ltd,95.39,23.23,118.62,92.2,1.03,93.24,0.7825
3/15/2024,2080/81,2080,Chaitra,1st Week,Week,12/2/2080,Agricultural Development Bank Ltd,234.34,0,234.34,194.52,0,194.52,0.7673
3/15/2024,2080/81,2080,Chaitra,1st Week,Week,12/2/2080,Citizens Bank International Ltd,179.32,3.33,182.65,155.64,0,155.64,0.8474
3/15/2024,2080/81,2080,Chaitra,1st Week,Week,12/2/2080,Everest Bank Ltd,213.45,4.03,217.48,180.77,1.86,182.63,0.825
3/15/2024,2080/81,2080,Chaitra,1st Week,Week,12/2/2080,Global IME Bank Ltd,464.01,5.01,469.02,382.54,3.45,385.99,0.7924
3/15/2024,2080/81,2080,Chaitra,1st Week,Week,12/2/2080,Himalayan Bank Ltd,281.24,19.92,301.16,242.51,4.84,247.36,0.80515
3/15/2024,2080/81,2080,Chaitra,1st Week,Week,12/2/2080,Kumari Bank Ltd,330.22,6.31,336.53,292.27,2.28,294.56,0.8452
3/15/2024,2080/81,2080,Chaitra,1st Week,Week,12/2/2080,Laxmi Sunrise Bank Ltd,307.3,7.44,314.73,254.12,1.51,255.62,0.791
3/15/2024,2080/81,2080,Chaitra,1st Week,Week,12/2/2080,Machhapuchchhre Bank Ltd,152.26,2.04,154.3,129.67,0.33,130,0.8262
3/15/2024,2080/81,2080,Chaitra,1st Week,Week,12/2/2080,Nabil Bank Ltd,436.19,13.37,449.57,372.96,5.09,378.05,0.8352
3/15/2024,2080/81,2080,Chaitra,1st Week,Week,12/2/2080,Nepal Bank Ltd,267.86,1.01,268.86,194.3,0,194.3,0.718
3/15/2024,2080/81,2080,Chaitra,1st Week,Week,12/2/2080,Nepal Investment Mega Bank Ltd,397.09,14.61,411.7,324.68,6.93,331.61,0.7797
3/15/2024,2080/81,2080,Chaitra,1st Week,Week,12/2/2080,Nepal SBI Bank Ltd,168.16,5.95,174.11,126.95,2.41,129.36,0.7283
3/15/2024,2080/81,2080,Chaitra,1st Week,Week,12/2/2080,NIC Asia Bank Ltd,339.15,0.32,339.47,294.45,0,294.45,0.8538
3/15/2024,2080/81,2080,Chaitra,1st Week,Week,12/2/2080,NMB Bank Ltd,227.95,3.37,231.32,196.48,3.71,200.19,0.7883
3/15/2024,2080/81,2080,Chaitra,1st Week,Week,12/2/2080,Prabhu Bank Ltd,283.72,3.06,286.78,237.63,0.73,238.36,0.8238
